loan_id,loan_amount,default_prob,interest_rate,loan_grade,loan_purpose,annual_income,employment_length,home_ownership,credit_score,risk_grade,risk_description,expected_loss,monthly_payment
LC000505,25541.935176616378,0.35468653124959043,14.051449612546811,B,debt_consolidation,42964.9069755677,7,OWN,654,D,Medium-High Risk,4076.721175138181,873.6011968960856
LC000506,9878.50818034674,0.30019650614223126,23.379322528225796,C,debt_consolidation,25121.65040911329,1,RENT,684,D,Medium-High Risk,1334.4721387368938,384.3500656359285
LC000507,32327.815534815272,0.12130179399816808,12.79227259014561,B,debt_consolidation,61596.63094903974,2,RENT,783,B,Low-Medium Risk,1764.639909186723,1086.0201379506213
LC000508,29676.11728769507,0.28927262930772,10.648082638679693,B,debt_consolidation,58888.64414324074,6,RENT,690,C,Medium Risk,3863.0198139551276,966.6197983338424
LC000509,33493.997398757725,0.058511947615402,10.382406793201682,C,credit_card,52030.446361736635,9,MORTGAGE,817,A,Low Risk,881.9095595519353,1086.7804994520786
LC000510,26771.5852516508,0.22983543610592155,14.239763028674414,A,credit_card,90209.127583815,0,OWN,723,C,Medium Risk,2768.8765372020084,918.1099913743794
LC000511,23402.455878073695,0.3546015577912444,19.67136267690499,C,other,34837.69733194106,6,RENT,654,D,Medium-High Risk,3734.346289727609,865.8053476005286
LC000512,17547.291088718564,0.2567928321124168,9.707787315392517,C,home_improvement,50233.67828709115,5,MORTGAGE,708,C,Medium Risk,2027.7083585578564,563.7974292180535
LC000513,32981.85450062039,0.2433771270792442,18.767330288533827,B,debt_consolidation,27113.838212943396,7,MORTGAGE,716,C,Medium Risk,3612.163047347984,1205.1071474297353
LC000514,30981.91668501225,0.14858686743023838,6.380696820289494,A,home_improvement,123770.5783662208,6,RENT,768,B,Low-Medium Risk,2071.5776762447726,947.8833803383601
LC000515,6356.560103185682,0.40249295209009167,13.540793603711029,A,home_improvement,97911.25892213469,3,RENT,628,D,Medium-High Risk,1151.3117884811863,215.83713602562582
LC000516,5791.00923491756,0.28705082689694544,19.96557117365016,D,credit_card,36531.86663825315,2,MORTGAGE,692,C,Medium Risk,748.0412952529199,215.1130796516364
LC000517,16293.901006341488,0.12539907870483985,12.097193203939765,C,credit_card,44059.36089654652,2,OWN,781,B,Low-Medium Risk,919.4580786163885,541.9473732377646
LC000518,29316.599923454985,0.07368343545429852,16.147267826017192,A,other,71657.19161532128,3,RENT,809,A,Low Risk,972.0665091897248,1032.8174461198878
LC000519,34618.28387944833,0.4290529457576552,9.689626190866395,B,credit_card,33739.69268037302,8,OWN,614,D,Medium-High Risk,6683.884503998424,1111.99691161861
LC000520,9512.506733105845,0.2710376259893875,19.355917040271102,B,other,26152.18348820413,8,MORTGAGE,700,C,Medium Risk,1160.2112589670828,350.40479004920803
LC000521,22823.921460564055,0.20853543348962572,6.941023858837673,C,debt_consolidation,56218.14651578673,1,RENT,735,C,Medium Risk,2141.8183600703537,704.1211540063723
LC000522,16426.725698930648,0.0653572006971946,21.345767607759008,A,debt_consolidation,37768.08160977597,4,MORTGAGE,814,A,Low Risk,483.1221637362485,621.7980670001189
LC000523,34097.43193443809,0.08222872066828586,9.567534955590027,A,credit_card,39795.026646051694,0,MORTGAGE,804,A,Low Risk,1261.70469271926,1093.3180815431242
LC000524,30263.567694071262,0.32789669734603877,21.739164570749953,D,credit_card,23929.429218004218,3,OWN,669,D,Medium-High Risk,4465.4957535574085,1151.6996558129338
LC000525,30149.861141334135,0.02253366341016133,12.345526343409311,A,home_improvement,15385.24059346754,1,MORTGAGE,837,A,Low Risk,305.7240702698667,1006.3897515776248
LC000526,19060.79479384911,0.03507645989197093,19.00830434054076,A,other,40866.71534393909,7,RENT,830,A,Low Risk,300.86334184299153,698.7729078009362
LC000527,17444.585070129957,0.13144085102390482,11.746055360151392,E,debt_consolidation,57095.52496874859,3,OWN,777,B,Low-Medium Risk,1031.8189983195537,577.2962958449643
LC000528,13202.212157921187,0.17476541696202755,22.306410082223657,C,debt_consolidation,32438.34940502028,4,OWN,753,B,Low-Medium Risk,1038.2805506701106,506.2936221589228
LC000529,6691.264899527813,0.3331571321250226,8.279468259330738,A,home_improvement,74474.7007747935,10,OWN,666,D,Medium-High Risk,1003.1591808969813,210.5436591116287
LC000530,30941.671287651596,0.13710375327962745,9.213356206906777,A,credit_card,25541.039695965184,3,RENT,774,B,Low-Medium Risk,1908.9986698266828,987.012220984377
LC000531,29387.03027390233,0.31019658332373123,14.874542252858442,A,debt_consolidation,21432.15776780361,4,RENT,679,D,Medium-High Risk,4102.090373248,1016.9065282600095
LC000532,34991.53019858392,0.31483868012075394,7.474891902686631,A,credit_card,35115.041358780865,4,RENT,676,D,Medium-High Risk,4957.509232407449,1088.050717059201
LC000533,34899.10511221716,0.29520585670167737,9.527643324631715,D,home_improvement,34846.35126135044,4,RENT,687,C,Medium Risk,4636.08910024828,1118.3723011066036
LC000534,21662.951168078824,0.3363275382912602,22.98779487981626,B,home_improvement,53368.94842600551,10,RENT,665,D,Medium-High Risk,3278.6311673176792,838.4290085009062
LC000535,28069.622455415316,0.33534938156900157,23.576813900661968,C,credit_card,24649.664971732065,2,MORTGAGE,665,D,Medium-High Risk,4235.908739084498,1095.0240604770997
LC000536,33342.97189647284,0.04738346461961788,12.772667927947595,D,debt_consolidation,71973.05691190499,6,RENT,823,A,Low Risk,710.9574881262453,1119.809007279035
LC000537,30489.421720322345,0.20089676156364114,22.61914837825084,B,other,97096.29346998958,2,MORTGAGE,739,C,Medium Risk,2756.3517385024047,1174.1933904007021
LC000538,12420.44305229593,0.47200404788191097,15.806844162121772,A,credit_card,35611.645584810205,1,RENT,590,D,Medium-High Risk,2638.1247287266965,435.482419823342
LC000539,18516.324059302806,0.42615653696941763,10.855364385727807,B,credit_card,67836.46831618442,2,RENT,615,D,Medium-High Risk,3550.8836423321973,604.9332226673682
LC000540,8874.78245454485,0.12089799678642148,18.643176979450775,D,debt_consolidation,21412.956563370004,10,RENT,783,B,Low-Medium Risk,482.8245393013888,323.71534276942566
LC000541,33621.53081776167,0.31365353714547006,17.86023251834743,C,home_improvement,62168.93835234,2,RENT,677,D,Medium-High Risk,4745.480429356369,1213.1428322556542
LC000542,23185.239033526403,0.12800260165177532,23.8042557439572,A,debt_consolidation,61306.319274084984,7,OWN,779,B,Low-Medium Risk,1335.4969122943526,907.2418721966396
LC000543,11859.284165103882,0.3084303386057083,10.770851173367099,C,debt_consolidation,55922.30748503762,3,RENT,680,D,Medium-High Risk,1645.9933637989373,386.97208663954837
LC000544,25151.020532175702,0.15608765164363742,18.097071047911236,B,credit_card,36034.00862615173,2,MORTGAGE,764,B,Low-Medium Risk,1766.5936790886958,910.4948554030663
LC000545,23543.847213736874,0.2896155872812681,6.9364275905300445,D,debt_consolidation,8290.582652034062,9,MORTGAGE,690,C,Medium Risk,3068.399311950084,726.2815138830583
LC000546,15744.881540985214,0.28396174654279277,8.045628696540948,A,credit_card,26347.704335293904,4,OWN,693,C,Medium Risk,2011.9248276693927,493.7188498744569
LC000547,8406.727765988871,0.1952631514883568,6.070530749119679,B,debt_consolidation,26556.823283779413,3,MORTGAGE,742,B,Low-Medium Risk,738.6858707812471,256.0176911215317
LC000548,25147.195867783987,0.05849533502851161,23.990292259074117,D,credit_card,22267.25585298072,8,RENT,817,A,Low Risk,661.9471412911322,986.4680554116355
LC000549,20609.231027113798,0.31676103882525575,20.440926548654602,B,debt_consolidation,38604.39859787394,7,OWN,675,D,Medium-High Risk,2937.6906432922165,770.5508739606817
LC000550,28169.55175206918,0.16539263043383318,20.161014265203733,B,debt_consolidation,29452.034716588278,10,MORTGAGE,759,B,Low-Medium Risk,2096.5663180875217,1049.1939763084183
LC000551,20604.905033359802,0.1319782838027114,15.175069355187235,A,debt_consolidation,24045.279919229997,6,RENT,777,B,Low-Medium Risk,1223.7300018993044,716.0435702883337
LC000552,30565.445009556202,0.19664755866914888,11.40120749229792,A,other,21388.312904610993,7,RENT,741,B,Low-Medium Risk,2704.7790633444065,1006.4907973969094
LC000553,21557.205163234565,0.259756980186611,8.722757120328167,B,home_improvement,25393.372842671102,4,RENT,707,C,Medium Risk,2519.835531509263,682.7351707040327
LC000554,21828.13914606159,0.1620778996997562,11.124145299236346,D,debt_consolidation,63624.22709278459,3,OWN,760,B,Low-Medium Risk,1592.0365262164614,715.9092471130434
LC000555,31299.60807975035,0.14897976210117375,12.767481994724504,A,home_improvement,26094.699090080012,6,OWN,768,B,Low-Medium Risk,2098.353674511532,1051.1055029543415
LC000556,17104.48598637191,0.09621449315412381,19.61358174564529,B,credit_card,28072.076623198776,0,RENT,797,A,Low Risk,740.564752428264,632.3012909316849
LC000557,9020.456853519223,0.15681678185233333,15.713912200256743,C,other,28901.569844044294,5,OWN,763,B,Low-Medium Risk,636.5515565730191,315.859904104245
LC000558,5863.48028940017,0.29133486751415416,7.394705277998688,A,debt_consolidation,43023.28487805552,7,OWN,689,C,Medium Risk,768.7063139779137,182.1072807424533
LC000559,27654.11767020857,0.2266562699956645,6.32452216126042,B,credit_card,45621.0606055176,6,MORTGAGE,725,C,Medium Risk,2820.5906225178014,845.3641368287339
LC000560,23609.28654060394,0.12727826067157483,7.841979231613137,C,debt_consolidation,7924.161037601597,1,RENT,779,B,Low-Medium Risk,1352.227016963201,738.1093676008503
LC000561,26122.393042976706,0.29314314495597116,13.38897684655283,D,debt_consolidation,60525.35256566101,6,MORTGAGE,688,C,Medium Risk,3445.920202677378,885.0688029566168
LC000562,11388.924845267322,0.2188970996474988,22.79747250688233,C,other,74472.41125976395,5,MORTGAGE,729,C,Medium Risk,1121.8511775295601,439.6608205553701
LC000563,9091.144267603093,0.20115337730648655,17.47324466176599,C,credit_card,21480.626853464513,4,MORTGAGE,739,C,Medium Risk,822.9214678539903,326.2693356966327
LC000564,5436.339970036458,0.3442699094711283,20.432866197759274,A,debt_consolidation,22333.674319652575,3,MORTGAGE,660,D,Medium-High Risk,842.2057212024274,203.234891440179
LC000565,15517.626764197908,0.24358902432454346,14.394742701081874,D,debt_consolidation,28994.844175499085,0,OWN,716,C,Medium Risk,1700.965603495526,533.3356452654733
LC000566,22697.530605638993,0.28599807288138845,12.50998949751077,A,home_improvement,24884.440068393033,1,RENT,692,C,Medium Risk,2921.152505570589,759.4234477025545
LC000567,16767.32135299197,0.3191982241734281,7.951206708899209,C,credit_card,40617.87164245873,6,OWN,674,D,Medium-High Risk,2408.4446400091074,525.0495707492668
LC000568,18124.247660711873,0.08774470538358707,21.76679439935169,A,debt_consolidation,13721.748801463147,9,MORTGAGE,801,A,Low Risk,715.6380470797487,689.9885580037501
LC000569,32124.760834812452,0.08585430679665612,20.09688052250225,D,other,20765.250010376894,2,OWN,802,A,Low Risk,1241.122082616536,1195.4575997140173
LC000570,15447.66401069901,0.3590763287903141,9.026125756759052,C,debt_consolidation,78401.52048466193,4,RENT,652,D,Medium-High Risk,2496.100716606627,491.41943949703773
LC000571,20419.684674794324,0.043351783261205735,15.22069014977269,C,debt_consolidation,22831.353329503214,7,RENT,826,A,Low Risk,398.35338492773155,710.0638831015565
LC000572,28509.59038223429,0.09133378477777336,14.772746542582407,A,other,67623.72344834257,7,MORTGAGE,799,A,Low Risk,1171.749956433059,985.1245198189869
LC000573,16896.283469638103,0.17543958701038465,17.251647948357515,B,debt_consolidation,43376.326451460445,5,RENT,753,B,Low-Medium Risk,1333.9246472656641,604.51682610586
LC000574,23662.601006836205,0.25185646580212956,23.0313640918427,C,debt_consolidation,14696.521949625794,4,RENT,711,C,Medium Risk,2681.8105775704557,916.3595551974161
LC000575,30870.911262402355,0.18065835024372529,16.435885951724636,C,credit_card,49894.42727303614,1,RENT,750,B,Low-Medium Risk,2509.6895546337214,1091.984695485854
LC000576,33485.618709729264,0.2113289116780305,15.723910802015135,A,home_improvement,34240.56560317542,8,MORTGAGE,733,C,Medium Risk,3184.415711456662,1172.695811719223
LC000577,9412.204427871138,0.12328510858529991,6.905812792823951,E,debt_consolidation,28919.357855951464,0,RENT,782,B,Low-Medium Risk,522.1730902127102,290.2163934498237
LC000578,32797.62875484483,0.5420974733446611,7.132334568324431,D,other,41047.22641521208,10,OWN,551,E,High Risk,8000.780255863913,1014.6811750725017
LC000579,19763.488792386146,0.1600171084882865,9.3722422438822,A,home_improvement,46042.3425723809,1,MORTGAGE,761,B,Low-Medium Risk,1423.1233485892299,631.9032061461645
LC000580,12747.33164896875,0.24013744498923933,6.584473890451469,C,debt_consolidation,51730.14215370506,0,RENT,717,C,Medium Risk,1377.5002436762202,391.18331518761016
LC000581,18774.07268714784,0.0629419755156653,19.380352120260223,B,home_improvement,65455.54073644837,3,MORTGAGE,815,A,Low Risk,531.754750531701,691.7984755539532
LC000582,34400.97725856431,0.14878619227935455,19.019945471891337,B,debt_consolidation,44536.66031904965,3,OWN,768,B,Low-Medium Risk,2303.2756876457033,1261.3498503118665
LC000583,19778.54281978609,0.34128517297590527,8.449012219769573,B,credit_card,18254.793017167758,4,OWN,662,D,Medium-High Risk,3037.55553335792,623.8927062750566
LC000584,14862.548308625246,0.08969652714781857,21.049420214315056,B,home_improvement,28657.69496294419,4,MORTGAGE,800,A,Low Risk,599.9035355326663,560.3247047016375
LC000585,24002.02562950177,0.40020941000328014,8.786148627230016,C,other,158185.57808841456,7,MORTGAGE,629,D,Medium-High Risk,4322.626432229931,760.8713404703349
LC000586,12204.368563345792,0.1596412346402923,11.421160565952459,B,debt_consolidation,52169.09403274621,10,OWN,762,B,Low-Medium Risk,876.7442094559617,401.9938811841034
LC000587,7275.899843259917,0.244735416724895,10.48158418490457,C,credit_card,118734.31754605254,10,RENT,715,C,Medium Risk,801.3016710849663,236.42134749031018
LC000588,8866.391657319477,0.08617828091273026,12.70152777431486,C,credit_card,72963.67846972335,2,MORTGAGE,802,A,Low Risk,343.8406759170447,297.47071172194114
LC000589,8841.375168733173,0.1826647715061437,10.583947786019314,C,debt_consolidation,40982.52501889208,5,OWN,749,B,Low-Medium Risk,726.7534987485321,287.71640012501734
LC000590,9557.08080536883,0.4035727172622687,14.801116675892137,A,debt_consolidation,42222.288955519354,2,MORTGAGE,628,D,Medium-High Risk,1735.6396813729964,330.3693006410332
LC000591,9164.815179482304,0.356858739240208,13.333341864384337,D,debt_consolidation,35657.32876111525,1,MORTGAGE,653,D,Medium-High Risk,1471.744975643809,310.2723832918617
LC000592,24226.242344096438,0.1774209500695776,23.758250834027876,B,credit_card,15231.1460425534,7,RENT,752,B,Low-Medium Risk,1934.2093199874391,947.3922366016986
LC000593,10456.402531974345,0.159396040326331,7.0066743023080615,A,credit_card,36644.68316408837,0,MORTGAGE,762,B,Low-Medium Risk,750.0191218447196,322.8952635149176
LC000594,15370.018499715896,0.17339249361506887,8.559264774972329,A,debt_consolidation,66525.27810336833,8,RENT,754,B,Low-Medium Risk,1199.2706255589655,485.61582659391036
LC000595,31903.652297180353,0.23767789843645573,6.950866090354845,B,home_improvement,26908.02915332431,10,MORTGAGE,719,C,Medium Risk,3412.2568636985534,984.3756115705719
LC000596,19218.84920788617,0.4175568709309615,17.265141509682763,D,home_improvement,44621.74162149918,6,RENT,620,D,Medium-High Risk,3611.233142162522,687.7431333759076
LC000597,25026.732155630816,0.11412668866535511,6.981166993446952,B,credit_card,55592.05214267625,9,MORTGAGE,787,B,Low-Medium Risk,1285.2981310666094,772.5373523856888
LC000598,10169.596136048895,0.10584381204636538,21.05591527277022,C,debt_consolidation,23043.97855737185,10,MORTGAGE,791,B,Low-Medium Risk,484.3749699051313,383.4322404796932
LC000599,10768.670564260123,0.14280534631336422,15.2148953522747,A,credit_card,28979.633461930283,3,MORTGAGE,771,B,Low-Medium Risk,692.0206781686642,374.43374122490553
LC000600,6226.058487994365,0.06843241121305618,15.486137242467606,B,debt_consolidation,21830.08306805454,2,MORTGAGE,812,A,Low Risk,191.72888760913617,217.31350504737586
LC000601,10068.051892164936,0.272654549409727,16.108701138819498,E,debt_consolidation,24074.710138479437,5,OWN,700,C,Medium Risk,1235.295068441391,354.5033822690477
LC000602,13357.710170958759,0.05011819258473778,9.074646713511793,C,home_improvement,19076.21133950783,8,OWN,822,A,Low Risk,301.25893087764973,425.2358318578507
LC000603,10310.314528302404,0.41924313364244636,9.558425456060775,A,debt_consolidation,23150.595189442512,8,MORTGAGE,619,D,Medium-High Risk,1945.1378572581336,330.5514467351846
LC000604,7661.076012711668,0.17386263720809214,11.738711811714085,B,debt_consolidation,73845.31454629109,3,MORTGAGE,754,B,Low-Medium Risk,599.3886957397677,253.502336897681
LC000605,8619.076133018025,0.2589703043227755,16.682935484793326,A,debt_consolidation,22977.28700467674,9,MORTGAGE,707,C,Medium Risk,1004.4381461169821,305.9352226307752
LC000606,18823.36304098177,0.0281052025539162,9.782119966923862,B,debt_consolidation,38685.86665223012,4,MORTGAGE,834,A,Low Risk,238.06549395571173,605.453293782768
LC000607,11190.011552173775,0.282917361317436,8.093971088398703,C,debt_consolidation,28242.003178222818,10,RENT,694,C,Medium Risk,1424.631843653684,351.1395890153341
LC000608,15928.095831442264,0.2308668176415132,23.46210395553178,C,other,65475.60886418985,8,OWN,723,C,Medium Risk,1654.7709580623575,620.4150002085178
LC000609,20102.518125645707,0.24807651732155003,6.395672666573212,A,debt_consolidation,69953.15958751815,1,RENT,713,C,Medium Risk,2244.1332087015844,615.1680056422133
LC000610,25711.84485888096,0.16027564433249272,20.448553296048388,D,debt_consolidation,55940.001360098475,1,MORTGAGE,761,B,Low-Medium Risk,1854.4421257804063,961.4308633880797
LC000611,6179.364195232968,0.3219594626441554,20.184632692350398,B,debt_consolidation,42322.20958569315,4,RENT,672,D,Medium-High Risk,895.2771491008832,230.2290547064343
LC000612,28982.31196727128,0.08316203129541812,11.349854049211729,B,other,32353.265303677275,0,MORTGAGE,804,A,Low Risk,1084.6025706761031,953.6526506708959
LC000613,23837.011684727233,0.22773156139466488,8.44127908813164,B,credit_card,20011.505215345875,7,RENT,724,C,Medium Risk,2442.7979504756117,751.8273365278047
LC000614,7452.770958466157,0.037929669889306954,8.62131564069762,C,debt_consolidation,95967.45864722537,4,RENT,829,A,Low Risk,127.2065139968558,235.68479876423308
LC000615,31207.358723203317,0.07732960415330016,18.553769110269464,B,home_improvement,24838.831431583305,9,RENT,807,A,Low Risk,1085.963713530908,1136.9090283988623
LC000616,32626.172015954395,0.3651693298913878,17.570518639551125,B,debt_consolidation,50605.88604530829,1,RENT,649,D,Medium-High Risk,5361.334817394247,1172.4969136054226
LC000617,6832.338795645913,0.11468831460121778,20.08942213652496,B,debt_consolidation,61684.180693312504,8,MORTGAGE,786,B,Low-Medium Risk,352.6152395657148,254.22560110419326
LC000618,13306.329444416111,0.08553636582043635,22.874661103183882,A,debt_consolidation,27511.51027522084,1,RENT,802,A,Low Risk,512.178778388169,514.2154487296871
LC000619,29186.03839379184,0.14562049646096345,18.454692538798653,C,debt_consolidation,61023.00868890601,6,RENT,769,B,Low-Medium Risk,1912.5384302847187,1061.8143552946988
LC000620,27447.79071150975,0.36724107736864425,8.805327657925982,B,debt_consolidation,53215.585963929836,7,RENT,648,D,Medium-High Risk,4535.980304527759,870.347680789189
LC000621,10535.630580691319,0.12884758820208744,10.381967101777391,A,credit_card,86161.7754192423,5,MORTGAGE,779,B,Low-Medium Risk,610.8707657296055,341.84766424450385
LC000622,11280.47970010131,0.4678694907269599,21.159487155716064,C,debt_consolidation,28719.36080400831,10,MORTGAGE,592,D,Medium-High Risk,2375.006531598994,425.9171140893219
LC000623,16114.16308374146,0.1085030045700102,9.767509365015755,D,credit_card,19092.826954179225,6,RENT,790,B,Low-Medium Risk,786.7957998226902,518.2015823647384
LC000624,19535.68955573064,0.30387510678529484,7.305401705180666,D,debt_consolidation,28205.016249008633,10,MORTGAGE,682,D,Medium-High Risk,2671.3843874424083,605.936976924361
LC000625,23547.643145908878,0.18681451353425713,18.659040972760508,B,debt_consolidation,40312.89900417644,0,OWN,747,B,Low-Medium Risk,1979.568674631563,859.1089457529785
LC000626,16067.409187093172,0.14816275080970742,13.245474398822557,A,credit_card,37388.04812736212,3,RENT,768,B,Low-Medium Risk,1071.2661945952002,543.2762095961049
LC000627,18876.041483994435,0.22147577054679596,22.560720945826265,B,other,29830.333332840113,6,MORTGAGE,728,C,Medium Risk,1881.263624643429,726.3716126495036
LC000628,27424.128144012695,0.06285001073488508,17.704591279685907,A,debt_consolidation,13980.255203364939,0,RENT,815,A,Low Risk,775.6230367107279,987.3886408079891
LC000629,6100.496086717937,0.1409839327022213,7.627541600249893,D,credit_card,45946.8925194793,0,MORTGAGE,772,B,Low-Medium Risk,387.0323683830027,190.1209078702171
LC000630,12573.108330320621,0.1399816301849533,23.061418210565893,A,debt_consolidation,97360.14719671798,10,RENT,773,B,Low-Medium Risk,792.0018902566336,487.1040964441042
LC000631,26400.487576536572,0.2037392305261381,10.654030745524427,A,debt_consolidation,45803.950372687876,5,MORTGAGE,737,C,Medium Risk,2420.4667609612934,859.999102494135
LC000632,31856.20513061598,0.20310065633685698,12.069824827313145,B,debt_consolidation,49245.22854278119,3,RENT,738,C,Medium Risk,2911.5072766933454,1059.1445764483342
LC000633,20350.32326346998,0.24887732176501234,13.240687446303756,B,debt_consolidation,48350.05570871407,2,OWN,713,C,Medium Risk,2279.130277889086,688.0444080319742
LC000634,20963.404557959468,0.32324494636181,6.922037335277638,C,debt_consolidation,44290.4047249302,4,MORTGAGE,672,D,Medium-High Risk,3049.3415618543395,646.5420785932889
LC000635,8215.16034019328,0.17790570725406485,14.937277600150887,B,debt_consolidation,57862.9743641887,8,RENT,752,B,Low-Medium Risk,657.6857597374333,284.52896451041926
LC000636,18422.37100470364,0.20564551425661168,8.21973283935526,A,home_improvement,44253.3715428741,9,OWN,736,C,Medium Risk,1704.8150815897675,579.1593951147483
LC000637,20978.517993650697,0.3794530088666589,13.217465880390332,A,debt_consolidation,31059.54399504686,9,RENT,641,D,Medium-High Risk,3582.1627984143456,709.0485772631727
LC000638,12274.11510904189,0.20060204709197688,12.312776183857517,B,credit_card,24391.879414239258,10,OWN,739,C,Medium Risk,1107.995677702365,409.51229870415733
LC000639,13077.296928481428,0.17194601549328348,19.91112150167706,A,debt_consolidation,32064.7691577358,9,RENT,755,B,Low-Medium Risk,1011.8650951237213,485.40719896416977
LC000640,16318.52489313868,0.30191385282779404,20.45706920938916,C,credit_card,42491.73002051779,2,RENT,683,D,Medium-High Risk,2217.0549253291942,610.2619431164894
LC000641,5602.135933331791,0.18683916712652507,8.761431883003585,B,credit_card,31006.697838569118,4,MORTGAGE,747,B,Low-Medium Risk,471.0142853609805,177.5250567423843
LC000642,14662.374967495349,0.42893512384542737,12.597921372826072,C,debt_consolidation,42496.17460493221,9,OWN,614,D,Medium-High Risk,2830.1434301478203,491.19853822823785
LC000643,11343.44020989634,0.3406157746259741,12.72035689857297,D,debt_consolidation,45232.67789330209,4,MORTGAGE,662,D,Medium-High Risk,1738.6896033077687,380.6792322257226
LC000644,14824.92056533744,0.13111937514358055,8.72538799084953,D,home_improvement,55082.63083743845,8,RENT,777,B,Low-Medium Risk,874.7254444861179,469.53605344919873
LC000645,8592.863954577537,0.1552495052932145,20.37216309092143,D,home_improvement,68967.9707941086,10,RENT,764,B,Low-Medium Risk,600.3170451000258,320.9733870319917
LC000646,31715.818422196848,0.34732972480544155,18.73010991003762,A,debt_consolidation,37759.92783995345,9,OWN,658,D,Medium-High Risk,4957.130918052443,1158.2524260336513
LC000647,22807.77360662146,0.2624050489070789,9.426872153346626,A,debt_consolidation,18884.78248910308,10,OWN,705,C,Medium Risk,2693.193726918189,729.8208540916612
LC000648,25373.069574334688,0.3509683347944547,12.600994354688382,B,home_improvement,30560.021645959656,3,RENT,656,D,Medium-High Risk,4007.31478970764,850.0507945809362
LC000649,28675.13715822015,0.17218951613119038,7.904490447417256,D,debt_consolidation,37124.45826103948,0,RENT,755,B,Low-Medium Risk,2221.90109652125,897.3116745924194
LC000650,19953.265967871717,0.2030310584291482,17.30771874767479,E,credit_card,14503.06988071589,9,RENT,738,C,Medium Risk,1823.0097188588838,714.4478840355955
LC000651,7607.60864262271,0.15382928918948255,8.184694641875154,D,debt_consolidation,72717.12988549563,4,RENT,765,B,Low-Medium Risk,526.6228634668871,239.043529660367
LC000652,21113.19625455643,0.14597790179866404,23.74681503524852,A,debt_consolidation,38995.00953391344,0,RENT,769,B,Low-Medium Risk,1386.9270402766022,825.5268099893012
LC000653,22605.233540626374,0.10954366143208048,20.052277344381523,D,credit_card,43944.2215779698,5,RENT,789,B,Low-Medium Risk,1114.3170223053685,840.6937310826885
LC000654,27363.184225529898,0.26427190833963204,13.024293892511912,B,credit_card,71880.71092299765,9,MORTGAGE,704,C,Medium Risk,3254.0944110883665,922.2940375607637
LC000655,17949.78638689038,0.20627936316461334,16.41415078102838,A,debt_consolidation,26500.757194112175,9,OWN,736,C,Medium Risk,1666.201727172867,634.737513403871
LC000656,8827.409083866913,0.2288119115887319,22.40415269189536,B,credit_card,48388.669566918295,6,RENT,724,C,Medium Risk,908.9173560848963,338.9711892602119
LC000657,13513.277173961735,0.3222773221105884,15.97378704712487,A,home_improvement,34374.41918703736,0,RENT,672,D,Medium-High Risk,1959.7602512531375,474.9118699349454
LC000658,15892.468891959054,0.03566912200230375,9.140972755163194,B,credit_card,33122.118356465166,9,RENT,830,A,Low Risk,255.0916853212971,506.4196206822301
LC000659,24377.517239948036,0.20603755098011245,12.816660400460869,B,debt_consolidation,24683.833794717295,3,OWN,736,C,Medium Risk,2260.207777992464,819.2238251353245
LC000660,22123.349140067356,0.3560748149732446,21.176607570535417,B,credit_card,83516.67628139841,8,MORTGAGE,654,D,Medium-High Risk,3544.9053532370885,835.5060944875515
LC000661,15682.901776935387,0.0753580099317621,17.595834287813123,C,home_improvement,30099.082843653236,0,MORTGAGE,808,A,Low Risk,531.8245205393159,563.79984046072
LC000662,34595.45746378939,0.32664320282108184,17.713038918008408,D,home_improvement,51520.34841391668,8,MORTGAGE,670,D,Medium-High Risk,5085.1669630647,1245.7341531993752
LC000663,23173.244580706614,0.20962786250895396,21.602786742392805,C,credit_card,14221.30265299719,7,MORTGAGE,734,C,Medium Risk,2185.9909779828276,880.2419334416925
LC000664,12116.803752079835,0.22979062728115177,22.091515034325084,B,debt_consolidation,65512.37039900778,4,RENT,723,C,Medium Risk,1252.9475706748674,463.32007531645576
LC000665,8053.474178612112,0.25097005812103645,22.556266292029854,C,home_improvement,61457.771641790416,5,RENT,711,C,Medium Risk,909.5313972071467,309.88823775090293
LC000666,9585.774175529961,0.09160509984986484,7.70728547855681,D,credit_card,38128.49016947933,6,MORTGAGE,799,A,Low Risk,395.1476102194551,299.09059157033477
LC000667,12378.731851535245,0.02685392368294579,15.794268035335817,A,debt_consolidation,32419.934240679937,3,RENT,835,A,Low Risk,149.58788419474996,433.94321839919104
LC000668,9820.44119778667,0.29983532319253137,19.329171381929733,B,credit_card,44355.85525479515,5,OWN,685,C,Medium Risk,1325.0318221942273,361.61478047324147
LC000669,10597.010721539173,0.0823239519432396,19.62468321228625,A,debt_consolidation,114050.35386663288,6,MORTGAGE,804,A,Low Risk,392.5745106218935,391.79931118727234
LC000670,13552.855060815413,0.14878229677181365,16.92089163546007,A,credit_card,15038.692374636033,10,MORTGAGE,768,B,Low-Medium Risk,907.3912066936269,482.66282816526905
LC000671,10201.207858842645,0.5340160023100283,9.002172033306135,C,debt_consolidation,53691.69933528157,5,RENT,556,E,High Risk,2451.423707780757,324.40599513852203
LC000672,31902.962738792754,0.1740647923701966,20.35356997094996,D,credit_card,23021.672846997317,10,OWN,754,B,Low-Medium Risk,2498.932163304936,1191.3836548828986
LC000673,7407.012369849266,0.25144538628018726,18.962004003269023,A,other,35955.6244112252,5,MORTGAGE,711,C,Medium Risk,838.1065889334933,271.36932122321224
