loan_amnt,term,int_rate,grade,emp_length,home_ownership,annual_inc,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,application_type,loan_status
15818.438138130348,60,17.906118580352103,F,0,MORTGAGE,33709.16786869394,debt_consolidation,37.14587400759024,1,3,10,1,21966.086421812124,57.30982699811552,20,Individual,0
18490.923892102717,60,7.938759918920253,E,2,MORTGAGE,33710.5623711297,other,8.219022811049976,0,1,15,0,20098.86920614232,78.135537197452,17,Individual,1
39245.280562997934,60,11.838526091561281,C,9,MORTGAGE,32278.670377195376,home_improvement,17.70771584346821,1,0,10,0,42469.737079901795,30.066131975961774,15,Individual,1
14660.622456103776,60,23.184478590992683,B,1,MORTGAGE,20398.062668178332,other,25.90528596519475,1,0,16,0,29219.595398022564,22.335725369624083,23,Individual,1
18635.134635044207,36,23.226163263251415,A,8,RENT,39560.26847017682,debt_consolidation,22.47338887755729,2,2,12,1,47210.74871101384,10.143088434397596,20,Individual,0
6207.1065027599625,60,16.506491574861272,A,0,OWN,36478.59713546763,credit_card,14.545158623855809,1,2,11,0,15406.724088321827,45.48630364873172,18,Individual,1
2870.351565042518,36,19.047029217302132,B,8,MORTGAGE,17158.338251532492,home_improvement,31.5052757173192,1,0,14,0,32008.768266569234,67.9919415100571,18,Joint App,1
31240.97106910729,36,22.080308304118827,C,9,RENT,46099.927992383775,credit_card,16.377255822072513,0,1,9,0,44486.951893254205,2.343850245665291,21,Individual,1
23256.643827807166,36,24.171063706252532,G,4,RENT,30090.142315447178,credit_card,15.443704092143062,1,1,13,0,28693.2684951867,85.98447705594222,31,Individual,0
30667.487435711904,36,14.797728805795389,B,5,MORTGAGE,24410.364834796226,other,0.8636787505335697,0,2,9,0,13046.200574941391,52.104407351579894,12,Individual,1
6844.649156575513,60,16.231514732520687,C,5,OWN,39589.84333267677,credit_card,34.58273312004386,2,2,5,0,19361.585971188644,12.51879357206802,18,Joint App,1
23301.322076124947,36,13.312831332956605,C,5,RENT,31080.91723005403,home_improvement,39.97584500596998,1,1,7,0,30859.1599082635,76.82180254490792,20,Individual,1
10892.056499313647,60,6.439638741128575,A,8,RENT,30215.73051198646,debt_consolidation,29.731299449617204,1,1,13,0,12146.166684784448,98.54014313682818,21,Individual,1
9894.410859100777,36,13.456069448976368,F,8,RENT,24113.280615287647,debt_consolidation,38.83947238772629,0,1,8,0,24658.421063034,77.0760213780425,19,Individual,0
1449.514548066425,60,20.812546787661542,C,10,MORTGAGE,41559.39016494584,debt_consolidation,19.820008728497807,0,1,12,1,35537.22652677751,95.23121547290768,19,Individual,0
6083.288219193804,60,21.097709959830574,B,9,RENT,65992.53445446567,medical,23.264767252987582,0,1,13,0,21268.327686002925,99.88552909070604,29,Individual,1
13061.456348488118,36,22.847542291865995,F,6,MORTGAGE,34980.38093739511,home_improvement,35.385211764140685,3,1,10,2,24897.87800124683,31.235507395108296,19,Individual,0
5558.271663046623,60,6.029334103519382,C,2,MORTGAGE,25968.402546294285,debt_consolidation,20.95879957798602,1,2,11,0,26865.384182809554,58.22993716898992,18,Individual,1
39448.479176026565,36,15.543091791612678,C,6,MORTGAGE,56029.34071443994,debt_consolidation,2.8592025632208173,1,0,11,0,48441.05476142573,43.386082412600146,13,Individual,1
13036.673292434076,60,7.148489758741525,C,4,MORTGAGE,37677.44228839686,debt_consolidation,29.536308402355438,1,2,11,0,33928.462696311886,57.42048610981435,23,Individual,1
6082.633921390799,36,9.014843663314867,D,8,OWN,18129.77992023183,home_improvement,5.560158540094338,2,2,11,0,35386.464697372634,57.93824110670547,17,Individual,1
8764.210200290352,36,23.00433004761213,A,7,RENT,40435.45349205247,credit_card,13.719633150057579,0,0,9,0,22219.174193588347,49.370133135152436,22,Individual,1
23920.42590531758,60,14.935825168593917,E,9,MORTGAGE,25858.03522543301,credit_card,33.77830466346562,0,0,13,0,6188.9938046636225,17.56172004362441,21,Individual,0
3497.697430726752,60,20.17089841793227,F,5,RENT,53413.351448584246,home_improvement,11.105894292923256,1,2,15,0,25387.765708693067,12.483436032323525,30,Individual,0
34634.93107550512,36,6.287682118573617,C,4,MORTGAGE,13749.39226964908,home_improvement,37.38123895238695,0,1,13,0,26768.45820609935,53.128360805014054,12,Individual,1
38498.48749024874,36,13.33653007849704,C,9,MORTGAGE,34261.600546537426,home_improvement,32.6087801077013,0,0,14,0,850.2096431695084,80.53674425149632,29,Individual,1
10623.149406027855,60,18.484805613286753,E,1,MORTGAGE,63457.89788849095,debt_consolidation,38.72679556454778,0,1,8,0,18160.4080406428,2.2811058704507614,17,Individual,1
18553.715475043515,36,7.668129625564266,B,10,MORTGAGE,30423.246386408988,other,4.194132986849994,0,1,3,0,17551.459705668527,91.48443241293035,19,Individual,1
1863.243590150386,36,11.516357582113663,G,2,RENT,33962.16413235843,debt_consolidation,11.787996322693353,2,0,9,0,43777.56224200367,23.733992978578023,23,Individual,1
25987.698764361638,36,6.290956100477665,C,10,RENT,25230.05885999246,home_improvement,31.647255065839325,2,0,7,0,38510.43624433918,78.75209771139292,20,Individual,1
17143.116264050965,60,18.02679881739021,B,10,RENT,33136.35095949423,debt_consolidation,26.937839843378043,0,1,9,0,4068.4432260278404,69.48959077531072,14,Individual,1
11532.280177960673,36,24.41782518116237,C,2,MORTGAGE,17945.712511656806,other,30.554967719992092,0,1,17,0,34893.115548349386,90.18799470365114,24,Joint App,1
9066.647314047732,36,21.540909822856595,C,3,RENT,19628.908979187523,other,34.89725045712347,0,0,6,0,28078.732255413754,43.13624032528253,18,Individual,1
26506.900028691656,60,24.492462336151313,A,2,MORTGAGE,19034.32753482497,debt_consolidation,10.889872700037944,0,2,12,0,30656.27348656925,31.46642332680061,18,Individual,1
17232.464210260263,36,21.91209590196793,D,6,RENT,73861.71917780781,credit_card,38.89499822195631,0,1,10,0,2336.9757383597034,8.239280139772799,18,Individual,0
8006.712272166568,36,22.103916123939573,C,5,MORTGAGE,17211.006663693934,home_improvement,30.379216749654926,0,3,17,0,16942.84944926341,22.97607945312876,20,Individual,1
27875.25417798614,36,16.54354390742685,D,7,RENT,24225.988512656197,debt_consolidation,37.91340803124152,0,1,16,0,888.5521561640575,91.20383508993767,17,Individual,1
23037.81903843105,36,15.365046228264198,A,1,OWN,16724.663160132422,debt_consolidation,4.357131214363514,0,1,5,0,13965.825094634465,44.180055330860746,20,Individual,1
34488.21014225035,60,13.125085328556551,C,1,MORTGAGE,77393.77985055874,debt_consolidation,22.315199957141377,0,1,14,1,42867.98795830727,0.7317337767362875,15,Joint App,1
5581.560056183223,36,21.361897900917597,D,0,OWN,27971.98257430908,car,32.65588226496466,1,1,6,0,37613.20660890251,26.786182658136504,24,Joint App,0
31640.99747583379,36,8.641352245560492,G,4,RENT,17762.350281123254,debt_consolidation,3.5694161774623723,1,0,12,0,33762.11230313636,39.356471168241924,14,Individual,1
27267.1546858731,36,6.124498316483864,E,6,MORTGAGE,24983.51589258043,debt_consolidation,19.416701590424005,0,0,4,1,49139.78094260278,1.4848507051975268,17,Individual,1
5485.426536295815,36,23.9578764536935,E,8,RENT,22600.371849713607,other,31.907535837237827,2,1,10,0,4809.719973985371,99.05708467316039,23,Individual,0
28098.008464997107,36,5.075563704069541,B,4,OWN,57222.383829825376,debt_consolidation,1.9759744636421095,1,0,5,0,8305.792261666018,76.99579098688892,22,Individual,1
18220.344266313386,60,24.536586437517037,D,10,MORTGAGE,32402.91747844334,debt_consolidation,28.702395308571408,0,1,8,0,30858.62062125278,41.10161234505608,21,Individual,1
37854.40663667788,60,19.577067397475318,A,10,MORTGAGE,20183.066060201123,home_improvement,38.73726562494011,1,1,10,0,35413.579451029895,42.25111351230018,23,Individual,1
6522.842674098073,36,11.569978393956553,A,0,OWN,74067.53385759382,medical,2.2465931167460917,0,0,13,0,40643.30322076162,44.915236640642156,18,Individual,1
26070.50224181378,36,18.956396861726205,A,2,MORTGAGE,47939.45081168475,credit_card,36.71722716547717,1,2,11,0,41543.693555456004,21.4024618981842,20,Individual,1
15897.221773054893,60,21.357503143702548,E,7,RENT,23307.460083516293,other,16.767305583895386,1,3,11,0,14616.726244878664,25.8456123423348,22,Individual,1
38315.772153044236,60,9.907241119728718,A,2,OWN,44220.963753804004,debt_consolidation,0.9685558099238811,0,2,10,0,26545.810498854968,63.327465893378,28,Individual,1
13869.020916320782,60,20.417913665591637,A,6,RENT,16792.453416477594,home_improvement,13.925102830534755,0,0,4,1,44416.43234951392,59.52492163146318,25,Individual,1
38525.2504701802,36,21.087392500164803,B,9,OWN,15105.349319018056,debt_consolidation,12.16164201536914,0,1,11,0,35348.9524111225,49.68030022053094,22,Individual,0
36157.948192929216,36,9.987092602506909,C,2,RENT,20399.93960986588,home_improvement,9.958207798831653,0,1,10,0,35194.0780663395,9.796187670584244,15,Individual,1
11544.946177115597,36,5.838527087559671,E,1,MORTGAGE,53185.093640711086,credit_card,33.14722224572934,0,1,9,0,11137.202761869725,10.723762312254358,16,Individual,1
32338.12929623068,36,9.082445691161954,B,9,RENT,76417.78116989782,debt_consolidation,18.09437307991804,3,0,15,0,37132.965264513,87.99121500231874,15,Joint App,0
39828.56387033673,36,9.012928177787888,C,5,MORTGAGE,21099.546117613078,credit_card,12.324594285608725,0,2,12,0,49568.48339599085,11.127470739397205,17,Individual,1
10853.857084680012,36,6.304809083509664,A,1,OWN,37056.8732125252,home_improvement,12.404333653119215,0,0,8,0,6508.6173952978725,12.104869478150505,21,Individual,1
18034.30960360947,60,19.520147693103915,B,9,OWN,84881.90718325831,car,39.684322938813224,0,1,10,1,5283.240485444107,43.29927794396886,20,Individual,1
21287.04872610363,60,12.599498489168164,A,4,RENT,52956.27376751097,major_purchase,24.752727987333945,0,2,13,1,45231.42254950565,27.549199211103847,18,Individual,0
12502.314296350709,36,22.687723349077167,B,4,MORTGAGE,27159.217871177625,car,1.663787620229642,0,2,12,0,36906.26113501643,54.20066624334148,13,Joint App,0
1595.3287461951606,36,10.04342211330372,C,4,MORTGAGE,57293.033957960986,other,35.51679717577615,0,1,16,0,23627.998690521552,86.17615019447098,15,Individual,0
9585.04052370354,36,14.064643301998547,B,5,MORTGAGE,56737.42150774942,credit_card,29.067374732246343,1,1,8,1,14647.92899460683,95.27253942916452,16,Individual,0
11995.538489328579,60,17.780348578535257,D,2,MORTGAGE,23796.105642125833,other,8.469015914791678,0,0,5,0,10558.028798004121,8.672566906787171,22,Individual,1
18300.3883514093,60,22.54929899343556,G,9,RENT,10933.007552995725,home_improvement,4.542513995832986,0,1,14,1,14695.91936107663,72.41056278290611,23,Individual,1
7672.996658122673,60,15.492422032387497,A,4,RENT,23980.469576710588,home_improvement,15.086797584022008,1,1,10,0,49933.54065628572,79.52215025598221,15,Individual,1
35056.91991097523,60,12.470492556247656,A,7,RENT,32347.70514551612,debt_consolidation,8.318066843507378,0,2,11,1,6660.769851668835,46.9252712200406,16,Individual,1
28491.53417652211,36,22.34030156944018,D,3,RENT,20003.348156626296,debt_consolidation,28.073177454375173,0,0,7,0,18037.55691098805,48.93807450936512,21,Individual,0
4322.8186248268175,60,11.204928493752211,A,4,MORTGAGE,30107.437863920633,debt_consolidation,6.9723607311440805,1,1,10,0,41632.75020960735,27.29856256542029,18,Individual,1
26353.605594457324,60,6.588473992651529,B,0,RENT,85590.30755124458,debt_consolidation,20.949716174028833,1,2,8,1,35195.53941486312,0.9619872270216434,23,Individual,1
26492.602579819195,36,13.900842150204799,B,0,RENT,44776.38275824627,credit_card,25.483880021547876,1,2,12,0,7280.715675739274,43.010318060921485,20,Individual,1
38292.62577210148,36,20.70186612995984,E,7,OWN,20235.83694776482,debt_consolidation,26.762008816009693,1,3,6,0,44803.11355954296,83.54984208524809,20,Individual,0
1117.8139828902886,36,5.615616635070461,C,1,RENT,19943.220298868833,debt_consolidation,30.629915647867783,0,1,6,0,31845.9062386997,11.905605660664165,18,Joint App,1
10669.365542426482,60,16.717644899791843,A,9,MORTGAGE,57501.03471071677,home_improvement,20.116685075298903,0,2,11,0,48877.84512121871,92.34395518840569,22,Individual,1
37183.8676956373,36,16.88928097054472,A,9,MORTGAGE,33391.500921302046,credit_card,8.443998486470715,0,0,11,0,24113.751308336436,24.79079043221106,13,Individual,1
37353.22270053304,60,23.570835268547633,A,6,RENT,45207.92267949906,debt_consolidation,13.58019335796075,0,1,5,0,47478.823675762964,6.308815145811398,28,Individual,0
29102.87035545486,60,10.729296342900437,B,6,MORTGAGE,43215.66942085357,other,15.188047676581839,1,1,8,0,22468.00213840411,90.1027522177729,20,Individual,1
30864.769520854057,60,10.576732264213923,C,10,RENT,35156.66340935446,debt_consolidation,27.496810171579668,0,1,10,0,21703.821245785748,70.6955972092302,25,Individual,1
4567.835359256238,60,13.809673026793563,D,8,RENT,119733.2865476983,credit_card,25.033524496153614,2,2,12,0,45051.79006184752,65.99581925863384,21,Individual,1
21041.15755635111,36,12.138298029430302,B,0,MORTGAGE,29145.00831451175,other,19.80093133650168,0,3,6,0,35790.1577409421,66.08185637880761,22,Individual,1
10031.736660270977,36,19.726917253786535,B,1,RENT,18933.10053315441,debt_consolidation,18.934813205422447,0,0,12,0,13907.108379244037,86.71281852811246,25,Individual,1
8067.503700931074,60,17.83504154263099,B,0,OWN,39385.26810625269,credit_card,2.406327904884482,0,2,11,0,14122.09717175581,66.64639599945752,23,Individual,0
32601.828665809968,36,20.178420758125327,A,0,MORTGAGE,35893.08153877672,debt_consolidation,27.586056790977768,1,0,10,0,12023.991014234025,9.965538477219326,15,Individual,1
6266.487330541349,60,21.400835823973782,F,10,RENT,43336.77060020207,debt_consolidation,32.16510587458929,1,0,17,1,33931.36753451261,62.45213831944872,18,Individual,0
19277.413842859023,60,23.459622654682953,A,3,RENT,29029.458926464544,home_improvement,35.542429980887896,0,2,14,0,1182.4085944121932,48.50551716055288,19,Individual,0
37604.55134385529,36,13.618734635692952,B,7,MORTGAGE,29475.420536984453,other,0.8173225019361219,0,0,12,0,29754.42949608159,61.11070407700713,27,Joint App,1
8247.450167048359,36,24.69394778943099,A,9,MORTGAGE,69343.01978312226,debt_consolidation,34.99249756786581,2,1,10,0,47558.86717551859,69.48441157779071,25,Joint App,0
39141.74352579115,60,9.313216268073054,C,7,MORTGAGE,58534.16096236841,medical,35.04101082695854,0,2,15,0,2352.120129430718,83.58842330882052,18,Individual,1
39777.2314446813,36,19.28730323894657,F,10,OWN,32297.636799566488,debt_consolidation,26.524476088286903,0,1,9,0,16130.009735368483,86.33451843780772,21,Individual,0
22669.069032613712,60,15.680186346143785,A,8,RENT,43365.59096806481,car,11.14166118167677,1,0,9,0,27405.313445404754,57.917648342223686,18,Individual,1
7635.566866909158,36,21.33801189369767,B,1,RENT,45254.34439265495,credit_card,35.699281917773234,0,0,8,0,37627.91884445444,37.091282855265376,22,Joint App,1
13328.09062969493,60,14.53541041212852,A,6,MORTGAGE,35200.25814738375,home_improvement,13.900238966796113,1,1,8,0,33591.244968430714,92.08090779386367,18,Individual,1
17555.22047438487,60,20.678772707248626,D,3,MORTGAGE,18827.040846987435,debt_consolidation,23.24144941306116,3,1,13,0,44095.549923386025,29.769986392533944,18,Individual,0
13063.644749970694,36,23.60337429295356,C,2,RENT,11268.648357953713,major_purchase,17.638014837421583,0,2,10,1,12721.801029718199,7.84246617423543,24,Joint App,1
11944.787615184116,36,19.645885322801746,C,3,MORTGAGE,51284.505979360554,debt_consolidation,35.43788268000419,0,2,8,0,40763.169052956444,79.78956723847116,26,Joint App,1
38916.95865943794,60,20.521885724366484,C,3,RENT,29829.18880542171,medical,10.322566248572521,0,2,7,0,11111.913468882212,25.555922375617712,18,Individual,1
6981.22826921408,36,6.3435086253171225,E,2,RENT,72904.30310119163,debt_consolidation,13.245904907540819,1,1,6,0,16199.310033295484,99.24305187842995,18,Individual,1
29599.78843995763,36,9.099153244645613,B,8,OWN,18198.149930450945,debt_consolidation,16.316252578468728,0,1,8,0,12377.375955768177,26.08486296570909,18,Individual,1
1016.00128812782,60,24.486074810071873,C,7,MORTGAGE,45003.7459084893,home_improvement,34.19142434518501,1,0,9,0,34431.771924634275,79.27733869571577,21,Individual,1
24251.124106692696,60,18.863740075747888,C,9,OWN,20166.434234546,major_purchase,12.727647685079212,0,0,10,2,8124.282089114548,14.31258354702537,12,Joint App,1
36721.777154208045,36,16.22898034622009,C,1,MORTGAGE,39871.86356784291,debt_consolidation,11.54544340041947,1,0,5,0,17546.728167118086,10.40112905494932,24,Joint App,1
12229.429669635541,36,12.339527467929,A,2,RENT,26863.104694805843,debt_consolidation,31.8428833213928,0,0,8,0,28844.71951036523,22.54677142600775,17,Individual,1
8235.513035051048,60,5.887780024138358,B,9,RENT,13745.807431512714,major_purchase,15.507075201928222,0,0,10,0,9754.024530487442,95.18025322609257,15,Individual,1
26415.512000258652,60,12.3827181592827,A,6,RENT,51694.90227141842,credit_card,26.59646064436682,0,1,11,0,44765.278879506404,70.98004478030032,25,Individual,1
28791.454884637333,60,14.978257465791518,B,4,RENT,44815.04529004286,debt_consolidation,35.02363304894162,2,1,11,0,47883.677372262035,14.981097606055183,21,Individual,1
27833.19023912727,60,9.229190187737736,C,0,RENT,46493.25849736794,car,9.022534255892168,0,0,9,0,32405.81717159717,11.553390978695266,16,Individual,1
13453.358320833588,60,8.462735825476651,A,0,OWN,68786.97482048001,other,18.573655203783204,1,3,9,0,7013.055191741452,28.154241966713865,24,Individual,1
10835.893684213905,60,15.168331027150337,C,7,RENT,53570.1656640131,credit_card,19.478392467750986,0,0,5,0,15199.703582964657,27.569664312590124,17,Individual,1
38280.83319851972,60,16.718084712550876,E,5,RENT,29887.578192085148,credit_card,22.731209095951623,0,1,11,0,46830.61011176592,85.26582016304931,21,Individual,1
37008.68082252725,60,9.798358377090498,B,3,OWN,100418.29140800519,home_improvement,36.73888189265928,1,1,11,1,3361.833827027272,37.416408261215764,21,Individual,1
18835.34778581999,36,16.74778948912426,B,2,RENT,48861.318998716735,debt_consolidation,39.22412620547799,0,0,8,0,44334.331703696764,74.15696818247078,21,Individual,0
34001.56078002056,36,23.0067992774859,E,8,MORTGAGE,22064.367396211353,home_improvement,32.045355504692814,2,0,7,1,16372.433689375648,44.75842449022913,22,Individual,0
18640.615627737545,36,14.463465160427075,C,8,MORTGAGE,31456.622574044664,debt_consolidation,1.1968541756023798,0,1,14,0,40218.26376864742,50.614840434242524,26,Individual,1
17551.171704827906,60,22.14780339174363,A,3,MORTGAGE,26334.664535078613,debt_consolidation,4.681714274994566,1,1,6,0,14422.175321486986,18.61438406008933,20,Individual,1
7113.7549563724915,36,23.54542889066637,B,10,RENT,93274.33956510462,debt_consolidation,4.7066229090248335,1,0,4,1,48072.42127635362,1.958259024089437,23,Individual,1
17629.83620318694,60,6.847880578741714,C,7,MORTGAGE,58477.04154595556,major_purchase,21.264473188095195,0,0,12,0,12833.879378091979,46.53864952008047,16,Individual,1
21959.260605392472,36,6.91623159313594,C,3,MORTGAGE,41603.654498615746,major_purchase,1.7256962477341942,2,0,12,0,7475.899608718733,32.70923959662978,15,Individual,1
1877.6687697187722,60,14.520883657752028,C,7,RENT,29826.577137791704,credit_card,20.468348568843684,1,3,10,0,4635.869683433985,98.51056936909443,29,Joint App,0
18320.40720184085,60,16.76204888635405,C,6,OWN,98123.13917714273,credit_card,30.072925817493573,1,0,15,0,15960.27281262622,16.57397206817206,19,Individual,1
31472.892517412813,36,13.517669289300585,D,5,MORTGAGE,67186.03595242585,home_improvement,12.07707596442174,0,1,10,0,12617.72834022372,9.2337714525896,24,Individual,1
27521.796198596523,60,11.52901540835006,B,6,RENT,29059.81151694913,debt_consolidation,18.77673862433442,0,0,10,1,4244.432156484046,34.5937820472735,17,Individual,0
25771.122565693466,36,17.819882322523117,D,5,RENT,38168.70497227646,home_improvement,3.8632564978504957,0,1,10,0,4965.7261142612815,31.147270510926184,29,Individual,0
36472.661709050895,36,5.041630246998405,G,10,RENT,47617.048503520506,home_improvement,2.755001400229551,0,0,8,0,18273.106607253147,53.111021729287366,24,Individual,1
1703.2483831839704,36,24.36146561727485,B,5,RENT,24595.566886706263,debt_consolidation,21.351488102905776,1,2,9,0,21331.390984945687,27.667938142758953,15,Individual,1
22724.855861497133,36,9.641581763760442,D,6,RENT,24841.985260384234,debt_consolidation,0.48621643955554017,1,0,16,0,28181.327131756174,50.99158791762941,25,Individual,1
31706.605087978576,36,23.34197537166014,B,3,MORTGAGE,99842.0825437803,medical,28.137683182540158,0,1,8,0,18882.741742340077,25.18862012441023,17,Individual,1
22112.079925349422,36,7.18029489069012,B,4,OWN,35313.10490400342,debt_consolidation,5.676810608075793,0,2,4,0,15028.861838688801,98.92906253186973,19,Individual,1
13631.926550634787,36,9.761743640891451,F,8,OWN,30901.6254149984,debt_consolidation,35.77133889342201,1,2,7,0,41845.04232414677,45.84108801936221,25,Individual,1
6313.772038587136,36,9.697474021750008,A,1,OWN,54811.13010519877,other,34.01070595887143,0,1,4,0,40189.77206639563,70.14563338452379,18,Individual,1
35614.959800831464,36,24.923058084012922,B,8,MORTGAGE,21462.172537560935,other,9.063912910634615,2,0,9,0,48201.417017722124,76.43702684407586,19,Individual,1
19359.733303116514,60,5.092010914517688,C,4,MORTGAGE,36596.31398941058,debt_consolidation,9.40227948832145,0,1,9,1,17601.122592753127,95.86387583728744,23,Individual,1
35246.49268244235,60,17.792764186069917,B,9,OWN,70052.50702610338,other,1.4691187527661986,0,0,12,0,24826.20680752467,46.727695662461535,20,Individual,1
23848.232774893564,36,22.393731621217057,C,0,MORTGAGE,16752.268138461255,car,39.34344347129108,1,0,9,0,19644.992910991925,70.84851924297203,15,Individual,0
27293.49254798503,60,18.445473080494736,A,10,RENT,26137.16219798465,debt_consolidation,2.211663075679704,0,1,6,0,27210.45039029007,2.0223344272449206,19,Individual,1
32366.185020759553,60,12.254676364338884,A,6,MORTGAGE,32234.552583336947,debt_consolidation,19.185270196017697,1,0,12,0,34125.63033196569,57.62921876217422,26,Individual,1
26707.06623940524,36,24.1661872540587,B,4,OWN,24868.19362065372,debt_consolidation,33.96919037098174,3,1,10,0,47926.133465407765,74.04923511724357,23,Individual,0
16524.138786478572,36,22.87041509178082,C,2,MORTGAGE,64773.59658775962,home_improvement,6.408819314342158,1,2,11,0,3163.0606237703696,78.59786857425162,18,Joint App,1
21031.70197321739,60,13.679098404990356,C,2,MORTGAGE,67528.51490570031,home_improvement,30.842771968007593,1,0,9,0,23410.12803573428,0.42771391263808356,15,Individual,0
32318.775462359314,36,16.46656985222327,C,0,MORTGAGE,45561.620778042205,debt_consolidation,6.751669416510557,0,0,9,0,3680.9453733641585,62.128811737976676,27,Individual,1
15572.361558546383,36,24.350383756104815,C,6,RENT,34805.939633183894,debt_consolidation,12.184754945158423,0,3,10,0,35791.557689106645,71.84520974392014,19,Individual,0
16136.736813971385,36,24.651207238529402,B,1,MORTGAGE,80391.02079794284,debt_consolidation,10.224674908698486,1,1,10,0,35295.80968545013,84.38944848976911,29,Joint App,1
4731.914526262045,60,13.996465514359045,D,7,RENT,29526.857189353363,credit_card,1.882570197268354,0,2,13,0,39053.508669904615,58.79775945365382,15,Individual,1
36668.79297364816,36,21.94700056286177,A,3,OWN,38847.36458665142,other,4.917166735048135,0,0,12,0,18724.615056473358,49.512338904640515,22,Individual,1
4550.416282872227,60,11.039604539078727,A,3,MORTGAGE,41013.9431878443,debt_consolidation,27.013929598062845,1,1,8,0,35829.220849967125,12.480357780008456,15,Individual,1
26280.15792049368,36,12.436257458613294,D,10,MORTGAGE,28847.486495388534,other,3.4431459141143383,0,1,7,1,12946.289283633821,40.00892468707838,15,Individual,1
17114.58467330911,36,8.296437659804525,B,4,OWN,32919.25941141906,major_purchase,39.02375857473669,1,0,5,0,45229.50038262002,66.79770905104023,23,Joint App,0
16819.15621996225,60,9.183691855534606,C,8,RENT,21042.97583800632,debt_consolidation,10.435759348489846,0,2,7,0,2307.1301410509727,88.1093961399024,21,Joint App,1
27502.521626334674,36,18.13746604518718,B,6,MORTGAGE,64360.64217772022,medical,4.385168190736639,1,0,6,0,48195.85953659999,6.1060209798256215,15,Individual,1
3616.65557256527,60,15.215632360141617,C,2,MORTGAGE,13531.738764322874,credit_card,14.894845315972752,0,3,7,0,1722.123092955935,1.3301020086695758,23,Individual,1
24154.52553510595,60,9.622637212512057,B,3,RENT,37562.796378743435,credit_card,11.04302372324861,0,0,13,0,34659.110232116946,75.33481446056612,18,Joint App,1
31109.239652921835,36,13.058192327233051,G,8,MORTGAGE,25323.797107876413,home_improvement,3.1380943522762283,1,2,8,0,15098.110914579443,31.53633139841582,25,Individual,0
33300.29755757717,36,12.463669197273635,B,0,MORTGAGE,33549.78372940845,other,26.264306236046796,0,0,6,0,14602.743563255228,26.41474337643517,23,Individual,1
7650.6851863572365,60,24.747204090706685,C,7,OWN,13385.678103932707,home_improvement,31.107635095734526,0,2,8,0,14236.691120065376,62.67755330835734,23,Individual,1
35999.34295304877,60,22.071316744227587,E,7,RENT,62380.1784182339,home_improvement,0.08485539435775014,0,1,10,0,41563.04609646051,57.91896616757426,23,Individual,1
26589.697582050245,36,12.759326667676484,C,6,MORTGAGE,30587.11453049598,credit_card,22.875252929007402,1,1,9,0,6654.633252377612,56.31066349489341,26,Individual,1
35392.33723200663,36,23.27833157792066,C,5,RENT,48732.963272938534,credit_card,25.823001436070612,0,0,10,0,21749.68780060852,65.88490006953892,14,Individual,1
19925.947967297732,36,11.852707832563423,C,6,MORTGAGE,36664.455600119625,debt_consolidation,39.33412666326242,1,1,7,0,41384.19157731507,76.31673690726396,23,Individual,1
22139.30045879088,36,18.35803025469719,C,9,OWN,32778.547802252295,debt_consolidation,26.411372045676146,0,1,14,0,48072.94611583356,46.49701223538165,29,Individual,1
36842.49280411818,36,24.33299993364225,D,3,MORTGAGE,44597.70719271603,home_improvement,11.952217976026,0,0,5,1,8130.276015396143,11.154886425840992,20,Individual,0
36096.4721908322,60,12.805577279771045,A,3,MORTGAGE,20076.315546856633,debt_consolidation,26.781053640371653,0,0,9,0,18423.791010823355,82.61273638791242,22,Individual,1
18478.27406139108,60,18.597699302098675,E,4,MORTGAGE,36476.00421421414,credit_card,11.07460765574476,0,0,14,0,44223.51355483258,64.0429205627692,23,Individual,0
11702.092633791588,60,10.918476221252664,C,3,RENT,17858.592436277624,credit_card,5.583297031148051,0,3,4,0,36970.0782456905,86.96587643373029,16,Individual,1
16333.646948006302,60,10.326246311959492,D,3,MORTGAGE,21731.816067741074,debt_consolidation,29.657525984789803,0,0,9,0,19534.5892047777,64.43635307261515,18,Individual,0
16122.80881266024,36,16.48313332863104,A,8,OWN,27812.030198388606,car,19.355109186885638,0,1,17,0,26588.861319368727,9.835177688078222,14,Individual,1
12187.808124328963,60,24.585291960664364,E,5,RENT,25008.806154688322,debt_consolidation,38.07473443411025,0,1,11,0,1376.0890099706323,11.702813361575382,22,Individual,0
11474.604568985696,36,14.062676974403399,A,2,MORTGAGE,39937.58301816522,debt_consolidation,2.488527993599039,0,0,9,0,173.28598242579707,18.317489632256155,22,Individual,1
34581.45452270906,36,23.752739406331614,D,2,RENT,18203.796665189744,major_purchase,19.17758655077509,0,0,8,0,45137.77488705445,38.342920838716374,18,Individual,0
3724.6149067018055,36,23.28727040489523,B,9,OWN,49774.4822392482,other,10.038199481591864,0,0,10,0,13191.218022112944,32.33377642457923,23,Joint App,1
27426.83610188417,36,10.075252246899895,C,7,OWN,108329.53909109237,debt_consolidation,20.198617861968504,1,1,11,0,38495.86941816189,56.0685550456275,14,Individual,1
7739.98200680164,36,13.036388141686547,C,2,MORTGAGE,60389.76998341292,medical,1.7018419633206872,0,1,10,1,7251.761706337678,6.706213632069247,12,Individual,1
